0.000243909 0.000243909 
0.000243886 0.000243886 
0.000243747 0.000243747 
0.000243823 0.000243823 
0.000243425 0.000243425 
0.000243916 0.000243916 
0.000243647 0.000243647 
0.000243156 0.000243156 
0.00024185 0.00024185 
0.00024223 0.00024223 
0.000222491 0.000222491 
0.000122025 0.000122025 
0.000122032 0.000122032 
0.000121935 0.000121935 
0.00012197 0.00012197 
0.000121787 0.000121787 
0.000120847 0.000120847 
0.000121221 0.000121221 
0.000121882 0.000121882 
0.000121812 0.000121812 
0.000121537 0.000121537 
0.000118922 0.000118922 
0.000120563 0.000120563 
0.000120676 0.000120676 
7188 7188 
0.000101078 0.000101078 
6.08524e-05 6.08524e-05 
6.09306e-05 6.09306e-05 
6.08387e-05 6.08387e-05 
6.09378e-05 6.09378e-05 
0.000119266 0.000119266 
0.000121342 0.000121342 
0.000120214 0.000120214 
0.000168084 0.000168084 
0.000170453 0.000170453 
0.000205255 0.000205255 
0.000243871 0.000243871 
0.000233697 0.000233697 
0.000232801 0.000232801 
0.000235969 0.000235969 
0.000242951 0.000242951 
0.000244131 0.000244131 
0.000243675 0.000243675 
0.00024332 0.00024332 
8028 8028 
0.000243835 0.000243835 
0.00043794 0.00043794 
0.00047045 0.00047045 
0.000243504 0.000243504 
0.000474281 0.000474281 
0.000467897 0.000467897 
0.000482007 0.000482007 
0.000473927 0.000473927 
0.000466007 0.000466007 
0.000473072 0.000473072 
0.00043895 0.00043895 
0.000355539 0.000355539 
0.000392922 0.000392922 
0.000362192 0.000362192 
0.000424191 0.000424191 
0.000477099 0.000477099 
0.000477086 0.000477086 
0.000274563 0.000274563 
0.000485548 0.000485548 
0.000386384 0.000386384 
0.000281677 0.000281677 
0.000369684 0.000369684 
0.000243693 0.000243693 
0.000243735 0.000243735 
0.00024372 0.00024372 
0.000244114 0.000244114 
0.000244099 0.000244099 
0.00024385 0.00024385 
0.000243799 0.000243799 
0.00024404 0.00024404 
0.000243907 0.000243907 
0.000244028 0.000244028 
0.000244044 0.000244044 
0.000244124 0.000244124 
0.000244066 0.000244066 
0.000244049 0.000244049 
0.000243759 0.000243759 
0.000244113 0.000244113 
0.000244067 0.000244067 
0.000243374 0.000243374 
0.000244113 0.000244113 
0.000243902 0.000243902 
0.000244116 0.000244116 
0.000244092 0.000244092 
0.000244042 0.000244042 
0.0002436 0.0002436 
0.000244137 0.000244137 
0.00024332 0.00024332 
0.000243914 0.000243914 
0.000244122 0.000244122 
0.000243871 0.000243871 
0.000242928 0.000242928 
0.000243549 0.000243549 
0.000244099 0.000244099 
0.000244046 0.000244046 
